Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/1/2016 12:00,11/1/2016 13:00,148
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/1/2016 12:00,11/1/2016 13:00,238
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 12:00,11/1/2016 13:00,880
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 12:00,11/1/2016 13:00,180480
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/1/2016 12:00,11/1/2016 13:00,238
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 12:00,11/1/2016 13:00,912
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 12:00,11/1/2016 13:00,25769803776
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 12:00,11/1/2016 13:00,3
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 12:00,11/1/2016 13:00,228
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 12:00,11/1/2016 13:00,1810
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 12:00,11/1/2016 13:00,13758
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 12:00,11/1/2016 13:00,1172461
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 12:00,11/1/2016 13:00,3
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/1/2016 13:00,11/1/2016 14:00,2567
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 13:00,11/1/2016 14:00,0
AmazonEC2,LoadBalancing-PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 13:00,11/1/2016 14:00,528
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 13:00,11/1/2016 14:00,2475
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 13:00,11/1/2016 14:00,1
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 13:00,11/1/2016 14:00,988
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 13:00,11/1/2016 14:00,17830
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 13:00,11/1/2016 14:00,304
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 13:00,11/1/2016 14:00,1
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 13:00,11/1/2016 14:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 13:00,11/1/2016 14:00,1752
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 13:00,11/1/2016 14:00,1162773
AmazonEC2,LoadBalancing-PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 13:00,11/1/2016 14:00,80
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 13:00,11/1/2016 14:00,25769803776
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 13:00,11/1/2016 14:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 13:00,11/1/2016 14:00,609
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 13:00,11/1/2016 14:00,1172521
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 13:00,11/1/2016 14:00,181228
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 13:00,11/1/2016 14:00,8539
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 13:00,11/1/2016 14:00,179724
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/1/2016 14:00,11/1/2016 15:00,2567
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 14:00,11/1/2016 15:00,180480
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 14:00,11/1/2016 15:00,160
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 14:00,11/1/2016 15:00,912
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 14:00,11/1/2016 15:00,1
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 14:00,11/1/2016 15:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 14:00,11/1/2016 15:00,1821
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 14:00,11/1/2016 15:00,180480
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 14:00,11/1/2016 15:00,0
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 14:00,11/1/2016 15:00,14968
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 14:00,11/1/2016 15:00,13406
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 14:00,11/1/2016 15:00,228
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 14:00,11/1/2016 15:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 14:00,11/1/2016 15:00,1169812
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 14:00,11/1/2016 15:00,1169812
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 14:00,11/1/2016 15:00,26299
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 14:00,11/1/2016 15:00,25769803776
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 14:00,11/1/2016 15:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 15:00,11/1/2016 16:00,66100
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 15:00,11/1/2016 16:00,25900
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 15:00,11/1/2016 16:00,1
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 15:00,11/1/2016 16:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 15:00,11/1/2016 16:00,1825
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/1/2016 15:00,11/1/2016 16:00,7201
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 15:00,11/1/2016 16:00,3
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 15:00,11/1/2016 16:00,228
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 15:00,11/1/2016 16:00,160
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 15:00,11/1/2016 16:00,1169864
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/1/2016 15:00,11/1/2016 16:00,4997
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 15:00,11/1/2016 16:00,180480
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 15:00,11/1/2016 16:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 15:00,11/1/2016 16:00,1169864
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 15:00,11/1/2016 16:00,1
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 15:00,11/1/2016 16:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 15:00,11/1/2016 16:00,14968
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 15:00,11/1/2016 16:00,180480
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 15:00,11/1/2016 16:00,912
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 16:00,11/1/2016 17:00,764
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 16:00,11/1/2016 17:00,1174522
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 16:00,11/1/2016 17:00,1758
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 16:00,11/1/2016 17:00,3
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 16:00,11/1/2016 17:00,0
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 16:00,11/1/2016 17:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 16:00,11/1/2016 17:00,15408
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 16:00,11/1/2016 17:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 16:00,11/1/2016 17:00,1169760
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 16:00,11/1/2016 17:00,304
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 16:00,11/1/2016 17:00,80
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 16:00,11/1/2016 17:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 16:00,11/1/2016 17:00,181016
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 16:00,11/1/2016 17:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 16:00,11/1/2016 17:00,180480
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 16:00,11/1/2016 17:00,5668
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 16:00,11/1/2016 17:00,988
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 17:00,11/1/2016 18:00,3
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 17:00,11/1/2016 18:00,25769803776
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 17:00,11/1/2016 18:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 17:00,11/1/2016 18:00,1800
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 17:00,11/1/2016 18:00,1169968
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 17:00,11/1/2016 18:00,1169968
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 17:00,11/1/2016 18:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 17:00,11/1/2016 18:00,180480
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 17:00,11/1/2016 18:00,180480
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 17:00,11/1/2016 18:00,20579
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 17:00,11/1/2016 18:00,0
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 17:00,11/1/2016 18:00,228
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 17:00,11/1/2016 18:00,8376
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 17:00,11/1/2016 18:00,912
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 17:00,11/1/2016 18:00,14880
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 17:00,11/1/2016 18:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 18:00,11/1/2016 19:00,195909
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 18:00,11/1/2016 19:00,15453
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 18:00,11/1/2016 19:00,988
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 18:00,11/1/2016 19:00,1220199
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 18:00,11/1/2016 19:00,195961
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 18:00,11/1/2016 19:00,0
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 18:00,11/1/2016 19:00,1
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/1/2016 18:00,11/1/2016 19:00,332
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 18:00,11/1/2016 19:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 18:00,11/1/2016 19:00,65504
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 18:00,11/1/2016 19:00,6001
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/1/2016 18:00,11/1/2016 19:00,232
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 18:00,11/1/2016 19:00,1217930
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 18:00,11/1/2016 19:00,9337
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 18:00,11/1/2016 19:00,304
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/1/2016 18:00,11/1/2016 19:00,46969
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/1/2016 18:00,11/1/2016 19:00,46969
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 18:00,11/1/2016 19:00,1826
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 18:00,11/1/2016 19:00,3
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 18:00,11/1/2016 19:00,3
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 18:00,11/1/2016 19:00,1
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 19:00,11/1/2016 20:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 19:00,11/1/2016 20:00,14206
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 19:00,11/1/2016 20:00,3
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 19:00,11/1/2016 20:00,0
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 19:00,11/1/2016 20:00,190288
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 19:00,11/1/2016 20:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 19:00,11/1/2016 20:00,1199747
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/1/2016 19:00,11/1/2016 20:00,28743
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 19:00,11/1/2016 20:00,912
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 19:00,11/1/2016 20:00,6757
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 19:00,11/1/2016 20:00,46114
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 19:00,11/1/2016 20:00,1840
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/1/2016 19:00,11/1/2016 20:00,31356
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 19:00,11/1/2016 20:00,190288
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 19:00,11/1/2016 20:00,25769803776
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 19:00,11/1/2016 20:00,4470
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 19:00,11/1/2016 20:00,1199747
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 19:00,11/1/2016 20:00,228
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 19:00,11/1/2016 20:00,1
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 20:00,11/1/2016 21:00,1
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 20:00,11/1/2016 21:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 20:00,11/1/2016 21:00,193921
AmazonEC2,PublicIP-Out,USW2-CNN1-AWS-Out-Bytes,,11/1/2016 20:00,11/1/2016 21:00,96
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 20:00,11/1/2016 21:00,228
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 20:00,11/1/2016 21:00,60348
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 20:00,11/1/2016 21:00,1900
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 20:00,11/1/2016 21:00,912
AmazonEC2,PublicIP-In,USW2-CNN1-AWS-In-Bytes,,11/1/2016 20:00,11/1/2016 21:00,88
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 20:00,11/1/2016 21:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 20:00,11/1/2016 21:00,19100
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 20:00,11/1/2016 21:00,8192
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/1/2016 20:00,11/1/2016 21:00,41808
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 20:00,11/1/2016 21:00,9348
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 20:00,11/1/2016 21:00,1212608
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 20:00,11/1/2016 21:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 20:00,11/1/2016 21:00,1212496
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 20:00,11/1/2016 21:00,3
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 20:00,11/1/2016 21:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 20:00,11/1/2016 21:00,194137
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/1/2016 20:00,11/1/2016 21:00,39195
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 21:00,11/1/2016 22:00,209774
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 21:00,11/1/2016 22:00,304
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 21:00,11/1/2016 22:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 21:00,11/1/2016 22:00,209350
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 21:00,11/1/2016 22:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 21:00,11/1/2016 22:00,1815
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 21:00,11/1/2016 22:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 21:00,11/1/2016 22:00,7823
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 21:00,11/1/2016 22:00,1938486
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 21:00,11/1/2016 22:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 21:00,11/1/2016 22:00,1933784
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 21:00,11/1/2016 22:00,42901
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/1/2016 21:00,11/1/2016 22:00,761416
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 21:00,11/1/2016 22:00,0
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 21:00,11/1/2016 22:00,813634
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 21:00,11/1/2016 22:00,3448
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/1/2016 21:00,11/1/2016 22:00,761416
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 21:00,11/1/2016 22:00,1
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 21:00,11/1/2016 22:00,988
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 22:00,11/1/2016 23:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 22:00,11/1/2016 23:00,189748
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 22:00,11/1/2016 23:00,1199471
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 22:00,11/1/2016 23:00,25769803776
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 22:00,11/1/2016 23:00,5776
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 22:00,11/1/2016 23:00,1199523
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 22:00,11/1/2016 23:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 22:00,11/1/2016 23:00,1780
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 22:00,11/1/2016 23:00,228
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 22:00,11/1/2016 23:00,836
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 22:00,11/1/2016 23:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 22:00,11/1/2016 23:00,189852
AmazonEC2,CreateSnapshot,USW2-EBS:SnapshotUsage,,11/1/2016 22:00,11/1/2016 23:00,40277901312
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/1/2016 22:00,11/1/2016 23:00,28743
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 22:00,11/1/2016 23:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 22:00,11/1/2016 23:00,9753
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 22:00,11/1/2016 23:00,0
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 22:00,11/1/2016 23:00,912
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/1/2016 22:00,11/1/2016 23:00,28743
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 22:00,11/1/2016 23:00,48298
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 23:00,11/2/2016 0:00,191098
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/1/2016 23:00,11/2/2016 0:00,25769803776
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/1/2016 23:00,11/2/2016 0:00,1
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/1/2016 23:00,11/2/2016 0:00,31356
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 23:00,11/2/2016 0:00,0
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/1/2016 23:00,11/2/2016 0:00,6284
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/1/2016 23:00,11/2/2016 0:00,8060
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/1/2016 23:00,11/2/2016 0:00,1
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/1/2016 23:00,11/2/2016 0:00,988
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/1/2016 23:00,11/2/2016 0:00,19812
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/1/2016 23:00,11/2/2016 0:00,3
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/1/2016 23:00,11/2/2016 0:00,31356
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/1/2016 23:00,11/2/2016 0:00,1809
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/1/2016 23:00,11/2/2016 0:00,50374
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 23:00,11/2/2016 0:00,1202092
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/1/2016 23:00,11/2/2016 0:00,190882
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/1/2016 23:00,11/2/2016 0:00,1201980
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/1/2016 23:00,11/2/2016 0:00,3
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/1/2016 23:00,11/2/2016 0:00,304
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/2/2016 0:00,11/2/2016 1:00,51866
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/2/2016 0:00,11/2/2016 1:00,25769803776
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/2/2016 0:00,11/2/2016 1:00,191960
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/2/2016 0:00,11/2/2016 1:00,192340
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/2/2016 0:00,11/2/2016 1:00,3
